UNIQUE_KEY,PRODUCT_TITLE,PRODUCT_DESCRIPTION,STYLE#,AVAILABLE_SIZES,BRAND_LOGO_IMAGE,THUMBNAIL_IMAGE,COLOR_SWATCH_IMAGE,PRODUCT_IMAGE,SPEC_SHEET,FRONT_FLAT,BACK_FLAT,FRONT_MODEL,BACK_MODEL,SIDE_MODEL,THREE_Q_MODEL,PRICE_TEXT,COLOR_NAME,COLOR_SQUARE_IMAGE,COLOR_PRODUCT_IMAGE,COLOR_PRODUCT_IMAGE_THUMBNAIL,SIZE,PIECE_WEIGHT,PIECE_PRICE,DOZEN_PRICE,CASE_PRICE,PIECE_SALE_PRICE,DOZEN_SALE_PRICE,CASE_SALE_PRICE,SALE_START_DATE,SALE_END_DATE,CASE_SIZE,INVENTORY_KEY,SIZE_INDEX,CATALOG_COLOR,PRICE_CODE,PRODUCT_STATUS,TITLE_IMAGE,BRAND_NAME,KEYWORDS,CATEGORY
"2420501","American Apparel Fine Jersey Unisex T-Shirt 2001","4.3-ounce  100% combed ring spun US cotton  30 singles     90/10 combed ring spun cotton/poly (Heather Grey)     99/1 combed ring spun cotton/poly (Ash Grey)     100% cotton thread on White     Tear Away label; transitioning to recycled material     Shoulder-to-shoulder taping     Relaxed fit side-seamed body","2001","Unisex Sizes: XS-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001TN.jpg","https://cdnm.sanmar.com/catalog/images/2001sw.jpg","https://cdnm.sanmar.com/catalog/images/2001.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_asphalt_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_asphalt_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_asphalt_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_asphalt_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_asphalt_model_side.jpg","","size","Asphalt","https://cdnm.sanmar.com/swatch/gifs/AmAp_Asphalt.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2023/f7/2001_asphalt_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2023/f7/2001_asphalt_model_front.jpg","S","0.31","5.54","5.54","4.54","3.79","3.79","3.79","2025-03-10","2025-03-15","72","242050","1","Asphalt","A/P","Active","","American Apparel","ring spun  100% cotton","T-Shirts ",
"2420511","American Apparel Fine Jersey Unisex T-Shirt 2001","4.3-ounce  100% combed ring spun US cotton  30 singles     90/10 combed ring spun cotton/poly (Heather Grey)     99/1 combed ring spun cotton/poly (Ash Grey)     100% cotton thread on White     Tear Away label; transitioning to recycled material     Shoulder-to-shoulder taping     Relaxed fit side-seamed body","2001","Unisex Sizes: XS-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001TN.jpg","https://cdnm.sanmar.com/catalog/images/2001sw.jpg","https://cdnm.sanmar.com/catalog/images/2001.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_babyblue_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_babyblue_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_babyblue_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_babyblue_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_babyblue_model_side.jpg","","size","Baby Blue","https://cdnm.sanmar.com/swatch/gifs/AmAp_BabyBlue.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2023/f7/2001_babyblue_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2023/f7/2001_babyblue_model_front.jpg","S","0.31","3.04","3.04","3.04","2.66","2.66","2.66","2023-08-29","2050-12-30","72","242051","1","BabyBlue","A/P","Discontinued","","American Apparel","ring spun  100% cotton","T-Shirts ",
"2420521","American Apparel Fine Jersey Unisex T-Shirt 2001","4.3-ounce  100% combed ring spun US cotton  30 singles     90/10 combed ring spun cotton/poly (Heather Grey)     99/1 combed ring spun cotton/poly (Ash Grey)     100% cotton thread on White     Tear Away label; transitioning to recycled material     Shoulder-to-shoulder taping     Relaxed fit side-seamed body","2001","Unisex Sizes: XS-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001TN.jpg","https://cdnm.sanmar.com/catalog/images/2001sw.jpg","https://cdnm.sanmar.com/catalog/images/2001.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_black_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_black_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_black_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_black_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_black_model_side.jpg","","size","Black","https://cdnm.sanmar.com/swatch/gifs/AmAp_Black.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2023/f7/2001_black_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2023/f7/2001_black_model_front.jpg","S","0.31","5.54","5.54","4.54","3.79","3.79","3.79","2025-03-10","2025-03-15","72","242052","1","Black","A/P","Active","","American Apparel","ring spun  100% cotton","T-Shirts ",
"2420531","American Apparel Fine Jersey Unisex T-Shirt 2001","4.3-ounce  100% combed ring spun US cotton  30 singles     90/10 combed ring spun cotton/poly (Heather Grey)     99/1 combed ring spun cotton/poly (Ash Grey)     100% cotton thread on White     Tear Away label; transitioning to recycled material     Shoulder-to-shoulder taping     Relaxed fit side-seamed body","2001","Unisex Sizes: XS-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001TN.jpg","https://cdnm.sanmar.com/catalog/images/2001sw.jpg","https://cdnm.sanmar.com/catalog/images/2001.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_cranberry_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_cranberry_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_cranberry_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_cranberry_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_cranberry_model_side.jpg","","size","Cranberry","https://cdnm.sanmar.com/swatch/gifs/AmAp_Cranberry.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2023/f7/2001_cranberry_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2023/f7/2001_cranberry_model_front.jpg","S","0.31","5.54","5.54","4.54","3.79","3.79","3.79","2025-03-10","2025-03-15","72","242053","1","Cranberry","A/P","Active","","American Apparel","ring spun  100% cotton","T-Shirts ",
"2420541","American Apparel Fine Jersey Unisex T-Shirt 2001","4.3-ounce  100% combed ring spun US cotton  30 singles     90/10 combed ring spun cotton/poly (Heather Grey)     99/1 combed ring spun cotton/poly (Ash Grey)     100% cotton thread on White     Tear Away label; transitioning to recycled material     Shoulder-to-shoulder taping     Relaxed fit side-seamed body","2001","Unisex Sizes: XS-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001TN.jpg","https://cdnm.sanmar.com/catalog/images/2001sw.jpg","https://cdnm.sanmar.com/catalog/images/2001.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_creme_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_creme_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_creme_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_creme_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_creme_model_side.jpg","","size","Creme","https://cdnm.sanmar.com/swatch/gifs/AmAp_Creme.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2023/f7/2001_creme_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2023/f7/2001_creme_model_front.jpg","S","0.31","3.04","3.04","3.04","2.66","2.66","2.66","2023-08-29","2050-12-30","72","242054","1","Creme","A/P","Discontinued","","American Apparel","ring spun  100% cotton","T-Shirts ",
"2420551","American Apparel Fine Jersey Unisex T-Shirt 2001","4.3-ounce  100% combed ring spun US cotton  30 singles     90/10 combed ring spun cotton/poly (Heather Grey)     99/1 combed ring spun cotton/poly (Ash Grey)     100% cotton thread on White     Tear Away label; transitioning to recycled material     Shoulder-to-shoulder taping     Relaxed fit side-seamed body","2001","Unisex Sizes: XS-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001TN.jpg","https://cdnm.sanmar.com/catalog/images/2001sw.jpg","https://cdnm.sanmar.com/catalog/images/2001.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_eggplant_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_eggplant_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_eggplant_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_eggplant_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_eggplant_model_side.jpg","","size","Eggplant","https://cdnm.sanmar.com/swatch/gifs/AmAp_Eggplant.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2023/f7/2001_eggplant_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2023/f7/2001_eggplant_model_front.jpg","S","0.31","5.54","5.54","4.54","3.79","3.79","3.79","2025-03-10","2025-03-15","72","242055","1","Eggplant","A/P","Active","","American Apparel","ring spun  100% cotton","T-Shirts ",
"2420561","American Apparel Fine Jersey Unisex T-Shirt 2001","4.3-ounce  100% combed ring spun US cotton  30 singles     90/10 combed ring spun cotton/poly (Heather Grey)     99/1 combed ring spun cotton/poly (Ash Grey)     100% cotton thread on White     Tear Away label; transitioning to recycled material     Shoulder-to-shoulder taping     Relaxed fit side-seamed body","2001","Unisex Sizes: XS-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001TN.jpg","https://cdnm.sanmar.com/catalog/images/2001sw.jpg","https://cdnm.sanmar.com/catalog/images/2001.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_forest_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_forest_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_forest_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_forest_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_forest_model_side.jpg","","size","Forest","https://cdnm.sanmar.com/swatch/gifs/AmAp_Forest.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2023/f7/2001_forest_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2023/f7/2001_forest_model_front.jpg","S","0.31","5.54","5.54","4.54","3.79","3.79","3.79","2025-03-10","2025-03-15","72","242056","1","ForestGrn","A/P","Active","","American Apparel","ring spun  100% cotton","T-Shirts ",
"2420581","American Apparel Fine Jersey Unisex T-Shirt 2001","4.3-ounce  100% combed ring spun US cotton  30 singles     90/10 combed ring spun cotton/poly (Heather Grey)     99/1 combed ring spun cotton/poly (Ash Grey)     100% cotton thread on White     Tear Away label; transitioning to recycled material     Shoulder-to-shoulder taping     Relaxed fit side-seamed body","2001","Unisex Sizes: XS-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001TN.jpg","https://cdnm.sanmar.com/catalog/images/2001sw.jpg","https://cdnm.sanmar.com/catalog/images/2001.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_heathergrey_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_heathergrey_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_heathergrey_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_heathergrey_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_heathergrey_model_side.jpg","","size","Heather Grey","https://cdnm.sanmar.com/swatch/gifs/AmAp_HeatherGrey.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2023/f7/2001_heathergrey_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2023/f7/2001_heathergrey_model_front.jpg","S","0.31","5.54","5.54","4.54","3.79","3.79","3.79","2025-03-10","2025-03-15","72","242058","1","HthrGrey","A/P","Active","","American Apparel","ring spun  100% cotton","T-Shirts ",
"2420591","American Apparel Fine Jersey Unisex T-Shirt 2001","4.3-ounce  100% combed ring spun US cotton  30 singles     90/10 combed ring spun cotton/poly (Heather Grey)     99/1 combed ring spun cotton/poly (Ash Grey)     100% cotton thread on White     Tear Away label; transitioning to recycled material     Shoulder-to-shoulder taping     Relaxed fit side-seamed body","2001","Unisex Sizes: XS-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001TN.jpg","https://cdnm.sanmar.com/catalog/images/2001sw.jpg","https://cdnm.sanmar.com/catalog/images/2001.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_kellygreen_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_kellygreen_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_kellygreen_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_kellygreen_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_kellygreen_model_side.jpg","","size","Kelly Green","https://cdnm.sanmar.com/swatch/gifs/AmAp_KellyGreen.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2023/f7/2001_kellygreen_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2023/f7/2001_kellygreen_model_front.jpg","S","0.31","3.04","3.04","3.04","2.66","2.66","2.66","2023-08-29","2050-12-30","72","242059","1","KellyGreen","A/P","Discontinued","","American Apparel","ring spun  100% cotton","T-Shirts ",
"2420601","American Apparel Fine Jersey Unisex T-Shirt 2001","4.3-ounce  100% combed ring spun US cotton  30 singles     90/10 combed ring spun cotton/poly (Heather Grey)     99/1 combed ring spun cotton/poly (Ash Grey)     100% cotton thread on White     Tear Away label; transitioning to recycled material     Shoulder-to-shoulder taping     Relaxed fit side-seamed body","2001","Unisex Sizes: XS-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001TN.jpg","https://cdnm.sanmar.com/catalog/images/2001sw.jpg","https://cdnm.sanmar.com/catalog/images/2001.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_lapis_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_lapis_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_lapis_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_lapis_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_lapis_model_side.jpg","","size","Lapis","https://cdnm.sanmar.com/swatch/gifs/AmAp_Lapis.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2023/f7/2001_lapis_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2023/f7/2001_lapis_model_front.jpg","S","0.31","5.54","5.54","4.54","3.79","3.79","3.79","2025-03-10","2025-03-15","72","242060","1","Lapis","A/P","Active","","American Apparel","ring spun  100% cotton","T-Shirts ",
"2420611","American Apparel Fine Jersey Unisex T-Shirt 2001","4.3-ounce  100% combed ring spun US cotton  30 singles     90/10 combed ring spun cotton/poly (Heather Grey)     99/1 combed ring spun cotton/poly (Ash Grey)     100% cotton thread on White     Tear Away label; transitioning to recycled material     Shoulder-to-shoulder taping     Relaxed fit side-seamed body","2001","Unisex Sizes: XS-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001TN.jpg","https://cdnm.sanmar.com/catalog/images/2001sw.jpg","https://cdnm.sanmar.com/catalog/images/2001.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_lieutenant_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_lieutenant_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_lieutenant_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_lieutenant_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_lieutenant_model_side.jpg","","size","Lieutenant","https://cdnm.sanmar.com/swatch/gifs/AmAp_Lieutenant.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2023/f7/2001_lieutenant_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2023/f7/2001_lieutenant_model_front.jpg","S","0.31","3.04","3.04","3.04","2.66","2.66","2.66","2023-08-29","2050-12-30","72","242061","1","Lieutenant","A/P","Discontinued","","American Apparel","ring spun  100% cotton","T-Shirts ",
"2420631","American Apparel Fine Jersey Unisex T-Shirt 2001","4.3-ounce  100% combed ring spun US cotton  30 singles     90/10 combed ring spun cotton/poly (Heather Grey)     99/1 combed ring spun cotton/poly (Ash Grey)     100% cotton thread on White     Tear Away label; transitioning to recycled material     Shoulder-to-shoulder taping     Relaxed fit side-seamed body","2001","Unisex Sizes: XS-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001TN.jpg","https://cdnm.sanmar.com/catalog/images/2001sw.jpg","https://cdnm.sanmar.com/catalog/images/2001.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_navy_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_navy_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_navy_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_navy_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_navy_model_side.jpg","","size","Navy","https://cdnm.sanmar.com/swatch/gifs/AmAp_Navy.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2023/f7/2001_navy_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2023/f7/2001_navy_model_front.jpg","S","0.31","5.54","5.54","4.54","3.79","3.79","3.79","2025-03-10","2025-03-15","72","242063","1","Navy","A/P","Active","","American Apparel","ring spun  100% cotton","T-Shirts ",
"2420641","American Apparel Fine Jersey Unisex T-Shirt 2001","4.3-ounce  100% combed ring spun US cotton  30 singles     90/10 combed ring spun cotton/poly (Heather Grey)     99/1 combed ring spun cotton/poly (Ash Grey)     100% cotton thread on White     Tear Away label; transitioning to recycled material     Shoulder-to-shoulder taping     Relaxed fit side-seamed body","2001","Unisex Sizes: XS-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001TN.jpg","https://cdnm.sanmar.com/catalog/images/2001sw.jpg","https://cdnm.sanmar.com/catalog/images/2001.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_newsilver_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_newsilver_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_newsilver_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_newsilver_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_newsilver_model_side.jpg","","size","New Silver","https://cdnm.sanmar.com/swatch/gifs/AmAp_NewSilver.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2023/f7/2001_newsilver_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2023/f7/2001_newsilver_model_front.jpg","S","0.31","5.54","5.54","4.54","3.79","3.79","3.79","2025-03-10","2025-03-15","72","242064","1","NewSilver","A/P","Active","","American Apparel","ring spun  100% cotton","T-Shirts ",
"2420661","American Apparel Fine Jersey Unisex T-Shirt 2001","4.3-ounce  100% combed ring spun US cotton  30 singles     90/10 combed ring spun cotton/poly (Heather Grey)     99/1 combed ring spun cotton/poly (Ash Grey)     100% cotton thread on White     Tear Away label; transitioning to recycled material     Shoulder-to-shoulder taping     Relaxed fit side-seamed body","2001","Unisex Sizes: XS-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001TN.jpg","https://cdnm.sanmar.com/catalog/images/2001sw.jpg","https://cdnm.sanmar.com/catalog/images/2001.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_purple_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_purple_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_purple_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_purple_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/2001_purple_model_side.jpg","","size","Purple","https://cdnm.sanmar.com/swatch/gifs/AmAp_Purple.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2023/f7/2001_purple_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2023/f7/2001_purple_model_front.jpg","S","0.31","3.04","3.04","3.04","2.66","2.66","2.66","2023-08-29","2050-12-30","72","242066","1","Purple","A/P","Discontinued","","American Apparel","ring spun  100% cotton","T-Shirts ",
